,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
997,2 punti segnato,,Derek Ogbeide,made,252,252,870.0,168.0,0
998,3 punti sbagliato,,Payton Terrell Willis,missed,288,288,75.0,616.0,6
999,2 punti sbagliato,,Charlie Edward Moore,missed,293,293,765.0,224.0,0
1000,2 punti sbagliato,,Derek Ogbeide,missed,310,310,450.0,336.0,2
1001,2 punti sbagliato,,Charlie Edward Moore,missed,383,383,780.0,672.0,3
1002,3 punti sbagliato,,Payton Terrell Willis,missed,482,482,240.0,784.0,6
1003,3 punti sbagliato,,Payton Terrell Willis,missed,540,540,1245.0,728.0,7
1004,3 punti segnato,Angelo Del Chiaro,Carl Wheatle,made,548,548,345.0,812.0,6
1005,2 punti sbagliato,,Gianluca Della Rosa,missed,597,597,825.0,448.0,3
1006,3 punti segnato,Carl Wheatle,Gianluca Della Rosa,made,20,620,1050.0,896.0,7
1007,2 punti segnato,,Gianluca Della Rosa,made,49,649,735.0,140.0,0
1008,3 punti sbagliato,,Jordon Varnado,missed,72,672,495.0,924.0,6
1009,3 punti sbagliato,,Payton Terrell Willis,missed,104,704,765.0,896.0,7
1010,3 punti segnato,,Carl Wheatle,made,137,737,390.0,896.0,6
1011,2 punti segnato,Carl Wheatle,Derek Ogbeide,made,176,776,690.0,308.0,0
1012,2 punti sbagliato,,Charlie Edward Moore,missed,240,840,750.0,588.0,2
1013,3 punti segnato,Charlie Edward Moore,Jordon Varnado,made,293,893,1455.0,224.0,8
1014,3 punti sbagliato,,Jordon Varnado,missed,323,923,1110.0,840.0,7
1015,3 punti sbagliato,,Ryan Hawkins,missed,357,957,225.0,700.0,6
1016,3 punti sbagliato,,Charlie Edward Moore,missed,380,980,1425.0,392.0,8
1017,3 punti sbagliato,,Charlie Edward Moore,missed,400,1000,750.0,1064.0,6
1018,2 punti sbagliato,,Charlie Edward Moore,missed,444,1044,1005.0,280.0,4
1019,2 punti sbagliato,,Charlie Edward Moore,missed,464,1064,855.0,140.0,0
1020,3 punti segnato,Payton Terrell Willis,Carl Wheatle,made,514,1114,1185.0,728.0,7
1021,2 punti segnato,Gianluca Della Rosa,Payton Terrell Willis,made,535,1135,825.0,140.0,0
1022,2 punti segnato,Ryan Hawkins,Derek Ogbeide,made,572,1172,615.0,364.0,2
1023,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,52,1252,315.0,700.0,6
1024,2 punti segnato,,Payton Terrell Willis,made,92,1292,600.0,560.0,2
1025,2 punti sbagliato,,Charlie Edward Moore,missed,132,1332,765.0,196.0,0
1026,2 punti segnato,,Derek Ogbeide,made,132,1332,765.0,196.0,0
1027,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,249,1449,1470.0,168.0,8
1028,2 punti segnato,Carl Wheatle,Payton Terrell Willis,made,294,1494,870.0,616.0,3
1029,2 punti segnato,,Charlie Edward Moore,made,344,1544,945.0,168.0,0
1030,3 punti sbagliato,,Charlie Edward Moore,missed,385,1585,855.0,896.0,7
1031,3 punti sbagliato,,Carl Wheatle,missed,420,1620,915.0,868.0,7
1032,2 punti segnato,Payton Terrell Willis,Derek Ogbeide,made,451,1651,885.0,336.0,0
1033,2 punti segnato,,Carl Wheatle,made,486,1686,855.0,448.0,3
1034,3 punti sbagliato,,Charlie Edward Moore,missed,514,1714,195.0,672.0,6
1035,2 punti sbagliato,,Carl Wheatle,missed,569,1769,1185.0,224.0,4
1036,2 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,599,1799,900.0,196.0,0
1037,2 punti segnato,Lorenzo Saccaggi,Angelo Del Chiaro,made,29,1829,855.0,112.0,0
1038,2 punti segnato,Jordon Varnado,Angelo Del Chiaro,made,63,1863,795.0,168.0,0
1039,3 punti segnato,Payton Terrell Willis,Lorenzo Saccaggi,made,95,1895,210.0,756.0,6
1040,3 punti segnato,,Payton Terrell Willis,made,131,1931,1200.0,812.0,7
1041,2 punti sbagliato,,Angelo Del Chiaro,missed,150,1950,855.0,280.0,0
1042,3 punti sbagliato,,Payton Terrell Willis,missed,205,2005,1410.0,504.0,8
1043,2 punti segnato,,Jordon Varnado,made,253,2053,1005.0,140.0,4
1044,3 punti segnato,Payton Terrell Willis,Carl Wheatle,made,288,2088,1485.0,196.0,8
1045,3 punti sbagliato,,Gianluca Della Rosa,missed,352,2152,1050.0,896.0,7
1046,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,370,2170,1470.0,56.0,8
1047,3 punti sbagliato,,Payton Terrell Willis,missed,446,2246,855.0,896.0,7
1048,2 punti sbagliato,,Charlie Edward Moore,missed,457,2257,1050.0,364.0,3
1049,3 punti sbagliato,,Ryan Hawkins,missed,461,2261,1320.0,728.0,7
1050,2 punti sbagliato,,Payton Terrell Willis,missed,475,2275,1215.0,168.0,4
1051,2 punti segnato,Charlie Edward Moore,Carl Wheatle,made,516,2316,735.0,280.0,0
1052,3 punti segnato,,Charlie Edward Moore,made,565,2365,375.0,896.0,6
1053,3 punti segnato,Payton Terrell Willis,Ryan Hawkins,made,41,41,915.0,868.0,7
1054,2 punti segnato,,Derek Ogbeide,made,75,75,795.0,140.0,0
1055,2 punti sbagliato,,Derek Ogbeide,missed,105,105,795.0,140.0,0
1056,3 punti sbagliato,,Payton Terrell Willis,missed,156,156,420.0,840.0,6
1057,2 punti sbagliato,,Payton Terrell Willis,missed,183,183,960.0,588.0,3
1058,2 punti sbagliato,,Charlie Edward Moore,missed,219,219,765.0,196.0,0
1059,2 punti sbagliato,,Derek Ogbeide,missed,222,222,690.0,196.0,0
1060,3 punti sbagliato,,Payton Terrell Willis,missed,234,234,825.0,952.0,7
1061,2 punti segnato,,Charlie Edward Moore,made,253,253,825.0,196.0,0
1062,2 punti sbagliato,,Charlie Edward Moore,missed,291,291,555.0,532.0,2
1063,3 punti sbagliato,,Payton Terrell Willis,missed,321,321,765.0,896.0,7
1064,2 punti sbagliato,,Charlie Edward Moore,missed,367,367,630.0,252.0,0
1065,2 punti sbagliato,,Derek Ogbeide,missed,401,401,840.0,224.0,0
1066,2 punti segnato,,Derek Ogbeide,made,404,404,750.0,252.0,0
1067,2 punti segnato,,Charlie Edward Moore,made,451,451,825.0,280.0,0
1068,2 punti segnato,Jordon Varnado,Derek Ogbeide,made,550,550,720.0,140.0,0
1069,2 punti segnato,Angelo Del Chiaro,Jordon Varnado,made,37,637,795.0,168.0,0
1070,2 punti sbagliato,,Jordon Varnado,missed,76,676,585.0,476.0,2
1071,2 punti segnato,,Angelo Del Chiaro,made,79,679,750.0,168.0,0
1072,3 punti sbagliato,,Carl Wheatle,missed,159,759,1305.0,644.0,7
1073,2 punti segnato,,Jordon Varnado,made,197,797,720.0,196.0,0
1074,2 punti segnato,,Jordon Varnado,made,265,865,600.0,336.0,0
1075,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,302,902,1470.0,84.0,8
1076,3 punti sbagliato,,Charlie Edward Moore,missed,332,932,525.0,868.0,6
1077,3 punti segnato,Ryan Hawkins,Jordon Varnado,made,358,958,765.0,868.0,7
1078,2 punti segnato,,Derek Ogbeide,made,391,991,750.0,140.0,0
1079,2 punti sbagliato,,Ryan Hawkins,missed,443,1043,1185.0,364.0,4
1080,3 punti segnato,,Charlie Edward Moore,made,467,1067,1155.0,756.0,7
1081,3 punti segnato,Payton Terrell Willis,Carl Wheatle,made,511,1111,975.0,868.0,7
1082,2 punti segnato,,Jordon Varnado,made,565,1165,825.0,196.0,0
1083,3 punti segnato,,Ryan Hawkins,made,595,1195,90.0,392.0,5
1084,2 punti sbagliato,,Payton Terrell Willis,missed,23,1223,315.0,280.0,1
1085,2 punti sbagliato,,Charlie Edward Moore,missed,38,1238,675.0,224.0,0
1086,2 punti sbagliato,,Ryan Hawkins,missed,43,1243,765.0,224.0,0
1087,2 punti segnato,,Derek Ogbeide,made,72,1272,840.0,280.0,0
1088,3 punti sbagliato,,Ryan Hawkins,missed,89,1289,390.0,840.0,6
1089,2 punti sbagliato,,Charlie Edward Moore,missed,89,1289,405.0,252.0,1
1090,2 punti segnato,,Derek Ogbeide,made,214,1414,675.0,392.0,2
1091,3 punti segnato,Charlie Edward Moore,Carl Wheatle,made,238,1438,915.0,868.0,7
1092,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,274,1474,30.0,252.0,5
1093,2 punti segnato,Derek Ogbeide,Charlie Edward Moore,made,307,1507,780.0,196.0,0
1094,3 punti segnato,Carl Wheatle,Ryan Hawkins,made,389,1589,30.0,112.0,5
1095,2 punti sbagliato,,Charlie Edward Moore,missed,417,1617,735.0,532.0,2
1096,3 punti segnato,Payton Terrell Willis,Charlie Edward Moore,made,456,1656,255.0,700.0,6
1097,3 punti segnato,,Carl Wheatle,made,513,1713,765.0,896.0,7
1098,3 punti segnato,Carl Wheatle,Jordon Varnado,made,551,1751,1020.0,840.0,7
1099,3 punti sbagliato,,Payton Terrell Willis,missed,587,1787,135.0,616.0,6
1100,3 punti segnato,,Jordon Varnado,made,28,1828,90.0,448.0,5
1101,2 punti segnato,,Angelo Del Chiaro,made,59,1859,765.0,364.0,0
1102,2 punti sbagliato,,Jordon Varnado,missed,101,1901,585.0,392.0,2
1103,3 punti sbagliato,,Payton Terrell Willis,missed,124,1924,300.0,784.0,6
1104,2 punti segnato,,Jordon Varnado,made,159,1959,1140.0,448.0,3
1105,2 punti sbagliato,,Charlie Edward Moore,missed,195,1995,840.0,448.0,3
1106,2 punti sbagliato,,Jordon Varnado,missed,201,2001,660.0,308.0,0
1107,2 punti sbagliato,,Jordon Varnado,missed,244,2044,1005.0,252.0,4
1108,2 punti sbagliato,,Charlie Edward Moore,missed,332,2132,840.0,224.0,0
1109,3 punti sbagliato,,Carl Wheatle,missed,375,2175,405.0,840.0,6
1110,2 punti segnato,,Ryan Hawkins,made,375,2175,1200.0,252.0,4
1111,2 punti segnato,,Carl Wheatle,made,446,2246,780.0,308.0,0
1112,2 punti sbagliato,,Charlie Edward Moore,missed,494,2294,825.0,308.0,0
1113,2 punti segnato,,Payton Terrell Willis,made,517,2317,765.0,168.0,0
1114,3 punti sbagliato,,Payton Terrell Willis,missed,553,2353,195.0,672.0,6
1115,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,573,2373,135.0,588.0,6
1116,2 punti sbagliato,,Charlie Edward Moore,missed,592,2392,885.0,224.0,0
1117,2 punti sbagliato,,Payton Terrell Willis,missed,26,26,1275.0,392.0,4
1118,3 punti sbagliato,,Jordon Varnado,missed,93,93,1155.0,812.0,7
1119,2 punti sbagliato,,Derek Ogbeide,missed,93,93,1155.0,812.0,7
1120,3 punti segnato,Charlie Edward Moore,Jordon Varnado,made,125,125,75.0,140.0,5
1121,2 punti sbagliato,,Charlie Edward Moore,missed,160,160,840.0,196.0,0
1122,3 punti sbagliato,,Ryan Hawkins,missed,190,190,345.0,812.0,6
1123,3 punti segnato,,Payton Terrell Willis,made,228,228,1005.0,840.0,7
1124,3 punti segnato,Payton Terrell Willis,Jordon Varnado,made,316,316,1365.0,560.0,7
1125,3 punti segnato,,Charlie Edward Moore,made,371,371,735.0,1092.0,6
1126,2 punti segnato,,Payton Terrell Willis,made,413,413,465.0,616.0,2
1127,3 punti segnato,,Payton Terrell Willis,made,483,483,705.0,868.0,6
1128,2 punti segnato,Angelo Del Chiaro,Jordon Varnado,made,525,525,765.0,140.0,0
1129,3 punti segnato,Ryan Hawkins,Payton Terrell Willis,made,570,570,75.0,364.0,5
1130,2 punti sbagliato,,Angelo Del Chiaro,missed,46,646,825.0,476.0,3
1131,2 punti sbagliato,,Lorenzo Saccaggi,missed,137,737,1170.0,448.0,3
1132,3 punti sbagliato,,Carl Wheatle,missed,151,751,345.0,728.0,6
1133,3 punti sbagliato,,Gianluca Della Rosa,missed,155,755,750.0,896.0,6
1134,2 punti sbagliato,,Charlie Edward Moore,missed,203,803,615.0,224.0,0
1135,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,259,859,390.0,868.0,6
1136,2 punti sbagliato,,Derek Ogbeide,missed,324,924,780.0,196.0,0
1137,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,378,978,765.0,140.0,0
1138,3 punti sbagliato,,Carl Wheatle,missed,422,1022,240.0,700.0,6
1139,3 punti sbagliato,,Charlie Edward Moore,missed,440,1040,1440.0,364.0,8
1140,3 punti sbagliato,,Payton Terrell Willis,missed,445,1045,465.0,868.0,6
1141,3 punti sbagliato,,Payton Terrell Willis,missed,451,1051,45.0,168.0,5
1142,2 punti sbagliato,,Ryan Hawkins,missed,496,1096,600.0,196.0,0
1143,2 punti sbagliato,,Ryan Hawkins,missed,509,1109,855.0,336.0,0
1144,3 punti segnato,Charlie Edward Moore,Jordon Varnado,made,512,1112,1185.0,784.0,7
1145,3 punti sbagliato,,Jordon Varnado,missed,540,1140,585.0,868.0,6
1146,2 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,34,1234,915.0,532.0,3
1147,3 punti sbagliato,,Payton Terrell Willis,missed,80,1280,120.0,532.0,6
1148,2 punti sbagliato,,Ryan Hawkins,missed,86,1286,660.0,224.0,0
1149,2 punti segnato,,Ryan Hawkins,made,86,1286,660.0,224.0,0
1150,3 punti sbagliato,,Ryan Hawkins,missed,126,1326,1380.0,476.0,8
1151,2 punti sbagliato,,Payton Terrell Willis,missed,160,1360,570.0,420.0,2
1152,3 punti segnato,,Jordon Varnado,made,181,1381,195.0,672.0,6
1153,2 punti segnato,,Charlie Edward Moore,made,213,1413,1140.0,140.0,4
1154,3 punti segnato,Payton Terrell Willis,Charlie Edward Moore,made,247,1447,255.0,728.0,6
1155,2 punti segnato,Charlie Edward Moore,Jordon Varnado,made,293,1493,780.0,196.0,0
1156,3 punti segnato,Carl Wheatle,Payton Terrell Willis,made,341,1541,315.0,756.0,6
1157,3 punti sbagliato,,Charlie Edward Moore,missed,369,1569,1200.0,784.0,7
1158,2 punti segnato,Jordon Varnado,Charlie Edward Moore,made,392,1592,795.0,252.0,0
1159,3 punti sbagliato,,Jordon Varnado,missed,450,1650,195.0,672.0,6
1160,2 punti segnato,,Jordon Varnado,made,456,1656,675.0,168.0,0
1161,2 punti segnato,Charlie Edward Moore,Jordon Varnado,made,480,1680,735.0,112.0,0
1162,2 punti sbagliato,,Derek Ogbeide,missed,523,1723,1200.0,196.0,4
1163,3 punti sbagliato,,Payton Terrell Willis,missed,555,1755,675.0,924.0,6
1164,3 punti sbagliato,,Ryan Hawkins,missed,560,1760,195.0,728.0,6
1165,2 punti sbagliato,,Gianluca Della Rosa,missed,571,1771,585.0,224.0,0
1166,3 punti sbagliato,,Ryan Hawkins,missed,599,1799,705.0,1316.0,6
1167,3 punti sbagliato,,Ryan Hawkins,missed,46,1846,645.0,868.0,6
1168,3 punti sbagliato,,Carl Wheatle,missed,97,1897,1065.0,840.0,7
1169,2 punti segnato,,Charlie Edward Moore,made,205,2005,315.0,196.0,1
1170,2 punti sbagliato,,Charlie Edward Moore,missed,296,2096,690.0,392.0,0
1171,2 punti sbagliato,,Payton Terrell Willis,missed,330,2130,375.0,560.0,2
1172,2 punti segnato,,Charlie Edward Moore,made,351,2151,780.0,196.0,0
1173,2 punti sbagliato,,Payton Terrell Willis,missed,399,2199,495.0,364.0,2
1174,2 punti sbagliato,,Charlie Edward Moore,missed,443,2243,525.0,392.0,2
1175,3 punti sbagliato,,Jordon Varnado,missed,450,2250,165.0,700.0,6
1176,3 punti segnato,Payton Terrell Willis,Charlie Edward Moore,made,503,2303,225.0,700.0,6
1177,2 punti segnato,,Carl Wheatle,made,570,2370,690.0,168.0,0
1178,2 punti segnato,,Charlie Edward Moore,made,600,2400,735.0,196.0,0
1179,2 punti segnato,Derek Ogbeide,Jordon Varnado,made,36,36,480.0,308.0,1
1180,2 punti sbagliato,,Jordon Varnado,missed,74,74,375.0,168.0,1
1181,2 punti segnato,,Payton Terrell Willis,made,149,149,945.0,560.0,3
1182,3 punti sbagliato,,Ryan Hawkins,missed,180,180,1455.0,112.0,8
1183,2 punti segnato,,Charlie Edward Moore,made,207,207,960.0,224.0,0
1184,3 punti sbagliato,,Ryan Hawkins,missed,234,234,240.0,672.0,6
1185,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,273,273,885.0,196.0,0
1186,2 punti sbagliato,,Jordon Varnado,missed,313,313,1065.0,252.0,4
1187,3 punti sbagliato,,Payton Terrell Willis,missed,366,366,330.0,700.0,6
1188,3 punti sbagliato,,Jordon Varnado,missed,405,405,1200.0,728.0,7
1189,2 punti sbagliato,,Jordon Varnado,missed,431,431,945.0,140.0,0
1190,3 punti sbagliato,,Carl Wheatle,missed,457,457,1410.0,420.0,8
1191,3 punti sbagliato,,Jordon Varnado,missed,499,499,1245.0,700.0,7
1192,3 punti sbagliato,,Charlie Edward Moore,missed,527,527,1170.0,840.0,7
1193,3 punti segnato,Gianluca Della Rosa,Ryan Hawkins,made,589,589,1110.0,784.0,7
1194,3 punti sbagliato,,Ryan Hawkins,missed,10,610,1260.0,700.0,7
1195,2 punti sbagliato,,Carl Wheatle,missed,84,684,630.0,280.0,0
1196,3 punti sbagliato,,Carl Wheatle,missed,130,730,1230.0,672.0,7
1197,3 punti sbagliato,,Ryan Hawkins,missed,163,763,960.0,840.0,7
1198,3 punti sbagliato,,Charlie Edward Moore,missed,177,777,255.0,672.0,6
1199,3 punti sbagliato,,Carl Wheatle,missed,206,806,1320.0,644.0,7
1200,3 punti segnato,Ryan Hawkins,Charlie Edward Moore,made,212,812,750.0,896.0,6
1201,2 punti segnato,,Charlie Edward Moore,made,239,839,900.0,112.0,0
1202,2 punti segnato,,Charlie Edward Moore,made,257,857,840.0,168.0,0
1203,2 punti sbagliato,,Jordon Varnado,missed,296,896,900.0,196.0,0
1204,3 punti sbagliato,,Payton Terrell Willis,missed,328,928,165.0,560.0,6
1205,3 punti sbagliato,,Gianluca Della Rosa,missed,392,992,1170.0,756.0,7
1206,2 punti sbagliato,,Jordon Varnado,missed,416,1016,960.0,252.0,0
1207,3 punti sbagliato,,Jordon Varnado,missed,437,1037,1470.0,252.0,8
1208,2 punti sbagliato,,Derek Ogbeide,missed,441,1041,975.0,196.0,0
1209,3 punti sbagliato,,Jordon Varnado,missed,453,1053,1410.0,420.0,8
1210,2 punti segnato,,Carl Wheatle,made,492,1092,840.0,112.0,0
1211,2 punti sbagliato,,Carl Wheatle,missed,500,1100,900.0,252.0,0
1212,3 punti sbagliato,,Payton Terrell Willis,missed,542,1142,1155.0,756.0,7
1213,3 punti sbagliato,,Gianluca Della Rosa,missed,546,1146,270.0,700.0,6
1214,3 punti sbagliato,,Payton Terrell Willis,missed,22,1222,210.0,672.0,6
1215,3 punti sbagliato,,Payton Terrell Willis,missed,53,1253,90.0,448.0,5
1216,3 punti segnato,Derek Ogbeide,Ryan Hawkins,made,64,1264,1440.0,196.0,8
1217,2 punti segnato,Derek Ogbeide,Payton Terrell Willis,made,100,1300,615.0,196.0,0
1218,2 punti sbagliato,,Derek Ogbeide,missed,125,1325,720.0,280.0,0
1219,2 punti sbagliato,,Derek Ogbeide,missed,129,1329,630.0,252.0,0
1220,2 punti sbagliato,,Payton Terrell Willis,missed,171,1371,720.0,560.0,2
1221,3 punti sbagliato,,Charlie Edward Moore,missed,171,1371,360.0,868.0,6
1222,3 punti segnato,Payton Terrell Willis,Ryan Hawkins,made,171,1371,1125.0,812.0,7
1223,2 punti segnato,,Derek Ogbeide,made,286,1486,645.0,140.0,0
1224,2 punti segnato,,Jordon Varnado,made,398,1598,750.0,168.0,0
1225,3 punti segnato,Payton Terrell Willis,Ryan Hawkins,made,439,1639,150.0,588.0,6
1226,3 punti sbagliato,,Ryan Hawkins,missed,470,1670,1005.0,896.0,7
1227,3 punti sbagliato,,Jordon Varnado,missed,499,1699,75.0,420.0,5
1228,2 punti segnato,,Lorenzo Saccaggi,made,525,1725,795.0,224.0,0
1229,2 punti sbagliato,,Carl Wheatle,missed,558,1758,645.0,196.0,0
1230,3 punti segnato,Carl Wheatle,Lorenzo Saccaggi,made,563,1763,120.0,532.0,6
1231,2 punti sbagliato,,Jordon Varnado,missed,590,1790,870.0,252.0,0
1232,2 punti sbagliato,,Angelo Del Chiaro,missed,32,1832,540.0,168.0,0
1233,2 punti sbagliato,,Angelo Del Chiaro,missed,52,1852,600.0,252.0,0
1234,2 punti segnato,Payton Terrell Willis,Angelo Del Chiaro,made,63,1863,810.0,140.0,0
1235,3 punti segnato,Carl Wheatle,Ryan Hawkins,made,167,1967,45.0,280.0,5
1236,2 punti segnato,Lorenzo Saccaggi,Carl Wheatle,made,185,1985,690.0,168.0,0
1237,2 punti segnato,,Carl Wheatle,made,215,2015,645.0,196.0,0
1238,3 punti sbagliato,,Ryan Hawkins,missed,247,2047,1155.0,784.0,7
1239,2 punti segnato,,Carl Wheatle,made,257,2057,345.0,196.0,1
1240,3 punti segnato,,Payton Terrell Willis,made,290,2090,255.0,784.0,6
1241,2 punti sbagliato,,Payton Terrell Willis,missed,328,2128,225.0,504.0,2
1242,2 punti segnato,Carl Wheatle,Angelo Del Chiaro,made,356,2156,705.0,224.0,0
1243,3 punti sbagliato,,Payton Terrell Willis,missed,395,2195,45.0,168.0,5
1244,3 punti sbagliato,,Carl Wheatle,missed,399,2199,240.0,700.0,6
1245,2 punti sbagliato,,Payton Terrell Willis,missed,404,2204,585.0,224.0,0
1246,2 punti sbagliato,,Lorenzo Saccaggi,missed,425,2225,795.0,420.0,3
1247,3 punti segnato,Gianluca Della Rosa,Ryan Hawkins,made,436,2236,255.0,756.0,6
1248,3 punti segnato,Carl Wheatle,Lorenzo Saccaggi,made,483,2283,45.0,336.0,5
1249,3 punti sbagliato,,Gianluca Della Rosa,missed,513,2313,885.0,896.0,7
1250,3 punti segnato,Carl Wheatle,Ryan Hawkins,made,559,2359,150.0,588.0,6
1251,2 punti sbagliato,,Charlie Edward Moore,missed,40,40,705.0,112.0,0
1252,2 punti sbagliato,,Charlie Edward Moore,missed,72,72,765.0,168.0,0
1253,2 punti segnato,,Derek Ogbeide,made,80,80,645.0,140.0,0
1254,2 punti sbagliato,,Payton Terrell Willis,missed,119,119,840.0,392.0,3
1255,2 punti segnato,Jordon Varnado,Derek Ogbeide,made,187,187,705.0,140.0,0
1256,2 punti segnato,,Charlie Edward Moore,made,224,224,765.0,140.0,0
1257,2 punti sbagliato,,Charlie Edward Moore,missed,275,275,555.0,392.0,2
1258,3 punti sbagliato,,Payton Terrell Willis,missed,309,309,1110.0,784.0,7
1259,2 punti segnato,,Charlie Edward Moore,made,376,376,885.0,112.0,0
1260,3 punti segnato,Jordon Varnado,Payton Terrell Willis,made,398,398,1170.0,728.0,7
1261,2 punti segnato,,Jordon Varnado,made,439,439,1140.0,224.0,4
1262,3 punti segnato,,Payton Terrell Willis,made,467,467,750.0,896.0,6
1263,3 punti sbagliato,,Charlie Edward Moore,missed,511,511,1260.0,784.0,7
1264,2 punti sbagliato,,Jordon Varnado,missed,568,568,345.0,140.0,1
1265,3 punti segnato,Gianluca Della Rosa,Ryan Hawkins,made,595,595,450.0,840.0,6
1266,3 punti sbagliato,,Carl Wheatle,missed,19,619,1035.0,840.0,7
1267,2 punti sbagliato,,Carl Wheatle,missed,40,640,795.0,84.0,0
1268,2 punti sbagliato,,Angelo Del Chiaro,missed,73,673,780.0,308.0,0
1269,2 punti segnato,Payton Terrell Willis,Angelo Del Chiaro,made,99,699,735.0,196.0,0
1270,3 punti segnato,Gianluca Della Rosa,Ryan Hawkins,made,151,751,345.0,756.0,6
1271,2 punti segnato,,Payton Terrell Willis,made,184,784,1065.0,448.0,3
1272,3 punti sbagliato,,Ryan Hawkins,missed,230,830,735.0,980.0,6
1273,3 punti sbagliato,,Payton Terrell Willis,missed,298,898,1110.0,784.0,7
1274,3 punti sbagliato,,Ryan Hawkins,missed,321,921,660.0,896.0,6
1275,3 punti sbagliato,,Payton Terrell Willis,missed,348,948,1470.0,140.0,8
1276,2 punti segnato,Derek Ogbeide,Jordon Varnado,made,380,980,810.0,140.0,0
1277,2 punti sbagliato,,Derek Ogbeide,missed,412,1012,645.0,224.0,0
1278,2 punti segnato,,Carl Wheatle,made,463,1063,780.0,168.0,0
1279,2 punti segnato,,Carl Wheatle,made,513,1113,645.0,196.0,0
1280,3 punti sbagliato,,Charlie Edward Moore,missed,553,1153,1080.0,812.0,7
1281,3 punti segnato,Charlie Edward Moore,Ryan Hawkins,made,589,1189,225.0,644.0,6
1282,3 punti sbagliato,,Payton Terrell Willis,missed,35,1235,585.0,868.0,6
1283,2 punti sbagliato,,Derek Ogbeide,missed,50,1250,675.0,224.0,0
1284,3 punti sbagliato,,Lorenzo Saccaggi,missed,107,1307,345.0,784.0,6
1285,2 punti sbagliato,,Payton Terrell Willis,missed,140,1340,660.0,392.0,2
1286,3 punti sbagliato,,Payton Terrell Willis,missed,198,1398,1230.0,700.0,7
