,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
0,2 punti segnato,,Semaj Christon,made,16,16,840.0,224.0,0
1,2 punti sbagliato,,Miro Bilan,missed,46,46,720.0,168.0,0
2,2 punti sbagliato,,Semaj Christon,missed,74,74,720.0,644.0,2
3,3 punti segnato,Kenny Gabriel,Semaj Christon,made,108,108,90.0,392.0,5
4,2 punti sbagliato,,Amedeo Della Valle,missed,119,119,585.0,392.0,2
5,2 punti sbagliato,,Amedeo Della Valle,missed,129,129,570.0,392.0,2
6,3 punti segnato,Miro Bilan,John Petrucelli,made,139,139,1440.0,196.0,8
7,2 punti sbagliato,,Miro Bilan,missed,143,143,840.0,224.0,0
8,2 punti sbagliato,,John Petrucelli,missed,147,147,870.0,280.0,0
9,2 punti segnato,,Amedeo Della Valle,made,213,213,1065.0,532.0,3
10,2 punti segnato,,Miro Bilan,made,246,246,720.0,196.0,0
11,2 punti segnato,Semaj Christon,John Petrucelli,made,318,318,705.0,308.0,0
12,2 punti segnato,Semaj Christon,John Petrucelli,made,361,361,735.0,252.0,0
13,2 punti segnato,Semaj Christon,Miro Bilan,made,396,396,765.0,196.0,0
14,2 punti sbagliato,,Semaj Christon,missed,455,455,870.0,252.0,0
15,3 punti segnato,,C.J. Massinburg,made,500,500,1050.0,840.0,7
16,2 punti sbagliato,,David Reginald Cournooh,missed,526,526,750.0,644.0,2
17,3 punti segnato,David Reginald Cournooh,C.J. Massinburg,made,573,573,585.0,924.0,6
18,2 punti segnato,David Reginald Cournooh,Michael Cobbins,made,24,624,750.0,140.0,0
19,2 punti sbagliato,,C.J. Massinburg,missed,76,676,480.0,280.0,1
20,2 punti sbagliato,,Michael Cobbins,missed,117,717,660.0,112.0,0
21,2 punti sbagliato,,Jason Burnell,missed,151,751,690.0,252.0,0
22,2 punti segnato,,David Reginald Cournooh,made,187,787,780.0,224.0,0
23,2 punti sbagliato,,Nicola Akele,missed,232,832,615.0,168.0,0
24,3 punti segnato,C.J. Massinburg,Jason Burnell,made,276,876,1125.0,784.0,7
25,2 punti sbagliato,,Miro Bilan,missed,316,916,780.0,252.0,0
26,2 punti segnato,,C.J. Massinburg,made,325,925,735.0,140.0,0
27,3 punti segnato,Semaj Christon,C.J. Massinburg,made,356,956,990.0,896.0,7
28,3 punti sbagliato,,Amedeo Della Valle,missed,380,980,45.0,168.0,5
29,2 punti segnato,,Jason Burnell,made,390,990,720.0,280.0,0
30,3 punti sbagliato,,Semaj Christon,missed,431,1031,1155.0,784.0,7
31,2 punti sbagliato,,Semaj Christon,missed,447,1047,735.0,784.0,2
32,2 punti segnato,Jason Burnell,Semaj Christon,made,459,1059,705.0,168.0,0
33,3 punti sbagliato,,Kenny Gabriel,missed,471,1071,225.0,700.0,6
34,2 punti segnato,,Semaj Christon,made,471,1071,765.0,336.0,0
35,2 punti segnato,,Semaj Christon,made,17,1217,795.0,168.0,0
36,2 punti segnato,Miro Bilan,Semaj Christon,made,48,1248,855.0,364.0,0
37,2 punti sbagliato,,Semaj Christon,missed,94,1294,615.0,364.0,2
38,2 punti segnato,,Miro Bilan,made,105,1305,735.0,392.0,0
39,3 punti segnato,Semaj Christon,John Petrucelli,made,133,1333,285.0,700.0,6
40,2 punti segnato,,Semaj Christon,made,173,1373,765.0,168.0,0
41,2 punti sbagliato,,John Petrucelli,missed,209,1409,435.0,448.0,2
42,2 punti segnato,,Miro Bilan,made,209,1409,435.0,448.0,2
43,3 punti segnato,Miro Bilan,Amedeo Della Valle,made,261,1461,1425.0,588.0,7
44,2 punti sbagliato,,Miro Bilan,missed,319,1519,825.0,224.0,0
45,3 punti segnato,,Amedeo Della Valle,made,380,1580,420.0,812.0,6
46,2 punti segnato,Amedeo Della Valle,Jason Burnell,made,424,1624,765.0,196.0,0
47,3 punti sbagliato,,Kenny Gabriel,missed,478,1678,1380.0,560.0,7
48,3 punti segnato,,Amedeo Della Valle,made,478,1678,600.0,868.0,6
49,2 punti sbagliato,,C.J. Massinburg,missed,577,1777,1155.0,588.0,3
50,3 punti segnato,Michael Cobbins,David Reginald Cournooh,made,584,1784,300.0,784.0,6
51,2 punti sbagliato,,Jason Burnell,missed,18,1818,750.0,140.0,0
52,2 punti sbagliato,,John Petrucelli,missed,18,1818,750.0,140.0,0
53,2 punti sbagliato,,C.J. Massinburg,missed,47,1847,765.0,476.0,3
54,2 punti segnato,,Michael Cobbins,made,73,1873,765.0,112.0,0
55,2 punti segnato,,Jason Burnell,made,93,1893,810.0,168.0,0
56,2 punti sbagliato,,Jason Burnell,missed,163,1963,1200.0,224.0,4
57,2 punti sbagliato,,C.J. Massinburg,missed,187,1987,1335.0,196.0,4
58,2 punti sbagliato,,John Petrucelli,missed,201,2001,795.0,224.0,0
59,3 punti segnato,Jason Burnell,John Petrucelli,made,231,2031,585.0,924.0,6
60,2 punti segnato,Semaj Christon,Miro Bilan,made,307,2107,810.0,252.0,0
61,2 punti segnato,,C.J. Massinburg,made,333,2133,795.0,196.0,0
62,2 punti segnato,Jason Burnell,John Petrucelli,made,367,2167,840.0,308.0,0
63,2 punti segnato,Nicola Akele,Miro Bilan,made,393,2193,810.0,196.0,0
64,2 punti segnato,,Miro Bilan,made,417,2217,765.0,196.0,0
65,3 punti sbagliato,,Amedeo Della Valle,missed,465,2265,465.0,840.0,6
66,2 punti sbagliato,,Matteo Porto,missed,520,2320,675.0,252.0,0
67,2 punti segnato,,Miro Bilan,made,520,2320,675.0,252.0,0
68,2 punti segnato,,Amedeo Della Valle,made,50,50,1170.0,252.0,4
69,3 punti sbagliato,,Semaj Christon,missed,80,80,780.0,924.0,7
70,2 punti sbagliato,,Semaj Christon,missed,146,146,855.0,112.0,0
71,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,147,147,780.0,196.0,0
72,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,170,170,795.0,196.0,0
73,2 punti sbagliato,,Amedeo Della Valle,missed,213,213,885.0,448.0,3
74,3 punti segnato,Semaj Christon,John Petrucelli,made,255,255,1050.0,840.0,7
75,2 punti sbagliato,,Semaj Christon,missed,360,360,690.0,532.0,2
76,2 punti sbagliato,,Jason Burnell,missed,444,444,960.0,224.0,0
77,2 punti sbagliato,,Miro Bilan,missed,444,444,960.0,224.0,0
78,2 punti segnato,,Jason Burnell,made,444,444,960.0,224.0,0
79,2 punti sbagliato,,Kenny Gabriel,missed,452,452,990.0,336.0,3
80,3 punti sbagliato,,Jason Burnell,missed,512,512,45.0,168.0,5
81,2 punti segnato,,Miro Bilan,made,524,524,810.0,196.0,0
82,2 punti sbagliato,,Semaj Christon,missed,574,574,795.0,560.0,3
83,2 punti segnato,,Nicola Akele,made,598,598,735.0,196.0,0
84,3 punti sbagliato,,David Reginald Cournooh,missed,14,614,1290.0,672.0,7
85,2 punti segnato,Jason Burnell,Nicola Akele,made,49,649,675.0,168.0,0
86,2 punti segnato,,C.J. Massinburg,made,79,679,735.0,224.0,0
87,3 punti sbagliato,,C.J. Massinburg,missed,107,707,420.0,840.0,6
88,2 punti sbagliato,,Michael Cobbins,missed,143,743,840.0,532.0,3
89,3 punti sbagliato,,C.J. Massinburg,missed,208,808,1035.0,840.0,7
90,3 punti sbagliato,,Jason Burnell,missed,215,815,1440.0,168.0,8
91,2 punti sbagliato,,Jason Burnell,missed,259,859,390.0,196.0,1
92,2 punti sbagliato,,Michael Cobbins,missed,268,868,570.0,280.0,0
93,2 punti segnato,John Petrucelli,Kenny Gabriel,made,297,897,165.0,224.0,1
94,3 punti sbagliato,,Amedeo Della Valle,missed,321,921,780.0,924.0,7
95,3 punti sbagliato,,John Petrucelli,missed,351,951,510.0,868.0,6
96,3 punti sbagliato,,Kenny Gabriel,missed,380,980,1170.0,756.0,7
97,3 punti segnato,Amedeo Della Valle,C.J. Massinburg,made,419,1019,885.0,924.0,7
98,2 punti sbagliato,,Amedeo Della Valle,missed,447,1047,735.0,336.0,0
99,2 punti sbagliato,,Kenny Gabriel,missed,455,1055,825.0,336.0,0
100,2 punti segnato,,Miro Bilan,made,455,1055,825.0,336.0,0
101,3 punti sbagliato,,John Petrucelli,missed,484,1084,45.0,196.0,5
102,2 punti segnato,,John Petrucelli,made,533,1133,765.0,168.0,0
103,2 punti segnato,Miro Bilan,John Petrucelli,made,569,1169,750.0,196.0,0
104,3 punti segnato,Amedeo Della Valle,John Petrucelli,made,45,1245,1125.0,756.0,7
105,3 punti sbagliato,,Kenny Gabriel,missed,96,1296,465.0,868.0,6
106,3 punti sbagliato,,Amedeo Della Valle,missed,139,1339,1275.0,700.0,7
107,2 punti segnato,Semaj Christon,Miro Bilan,made,168,1368,765.0,112.0,0
108,2 punti segnato,,Amedeo Della Valle,made,194,1394,720.0,168.0,0
109,3 punti sbagliato,,Kenny Gabriel,missed,298,1498,1455.0,364.0,8
110,2 punti segnato,,John Petrucelli,made,302,1502,795.0,196.0,0
111,2 punti segnato,,Semaj Christon,made,324,1524,750.0,196.0,0
112,2 punti segnato,Semaj Christon,Michael Cobbins,made,360,1560,780.0,140.0,0
113,2 punti sbagliato,,Michael Cobbins,missed,424,1624,870.0,168.0,0
114,2 punti segnato,,Semaj Christon,made,454,1654,765.0,560.0,3
115,2 punti sbagliato,,Michael Cobbins,missed,454,1654,735.0,168.0,0
116,2 punti segnato,Semaj Christon,Michael Cobbins,made,476,1676,780.0,224.0,0
117,2 punti sbagliato,,Semaj Christon,missed,517,1717,930.0,168.0,0
118,3 punti sbagliato,,Semaj Christon,missed,580,1780,375.0,784.0,6
119,3 punti sbagliato,,Semaj Christon,missed,597,1797,750.0,1232.0,6
120,2 punti sbagliato,,David Reginald Cournooh,missed,19,1819,810.0,112.0,0
121,3 punti sbagliato,,C.J. Massinburg,missed,38,1838,1275.0,700.0,7
122,2 punti segnato,Miro Bilan,Jason Burnell,made,111,1911,765.0,196.0,0
123,2 punti sbagliato,,David Reginald Cournooh,missed,151,1951,645.0,224.0,0
124,2 punti segnato,,C.J. Massinburg,made,179,1979,825.0,252.0,0
125,3 punti sbagliato,,C.J. Massinburg,missed,226,2026,1485.0,392.0,8
126,3 punti sbagliato,,David Reginald Cournooh,missed,243,2043,915.0,896.0,7
127,2 punti segnato,C.J. Massinburg,Miro Bilan,made,293,2093,810.0,140.0,0
128,3 punti sbagliato,,Kenny Gabriel,missed,336,2136,1110.0,812.0,7
129,2 punti segnato,Jason Burnell,Kenny Gabriel,made,341,2141,705.0,168.0,0
130,3 punti sbagliato,,Amedeo Della Valle,missed,392,2192,825.0,896.0,7
131,2 punti sbagliato,,Amedeo Della Valle,missed,408,2208,420.0,616.0,2
132,2 punti segnato,Miro Bilan,Jason Burnell,made,433,2233,840.0,224.0,0
133,2 punti sbagliato,,Miro Bilan,missed,475,2275,765.0,476.0,3
134,2 punti segnato,Miro Bilan,Jason Burnell,made,525,2325,780.0,168.0,0
135,2 punti segnato,Semaj Christon,Jason Burnell,made,555,2355,885.0,224.0,0
136,2 punti segnato,Semaj Christon,Jason Burnell,made,586,2386,795.0,252.0,0
137,2 punti segnato,,Semaj Christon,made,599,2399,765.0,280.0,0
138,2 punti sbagliato,,Miro Bilan,missed,23,23,780.0,280.0,0
139,3 punti segnato,Semaj Christon,Kenny Gabriel,made,58,58,210.0,700.0,6
140,2 punti segnato,,Amedeo Della Valle,made,93,93,705.0,168.0,0
141,2 punti sbagliato,,Kenny Gabriel,missed,130,130,1200.0,532.0,3
142,2 punti segnato,Semaj Christon,Miro Bilan,made,177,177,690.0,224.0,0
143,3 punti segnato,Nicola Akele,Kenny Gabriel,made,229,229,45.0,140.0,5
144,3 punti sbagliato,,Kenny Gabriel,missed,269,269,1245.0,700.0,7
145,3 punti sbagliato,,Miro Bilan,missed,344,344,810.0,896.0,7
146,2 punti sbagliato,,Semaj Christon,missed,378,378,630.0,308.0,0
147,2 punti sbagliato,,Miro Bilan,missed,418,418,705.0,308.0,0
148,3 punti segnato,Jason Burnell,Kenny Gabriel,made,446,446,30.0,308.0,5
149,3 punti sbagliato,,Amedeo Della Valle,missed,484,484,465.0,840.0,6
150,2 punti sbagliato,,Michael Cobbins,missed,515,515,675.0,196.0,0
151,2 punti segnato,,Michael Cobbins,made,553,553,750.0,196.0,0
152,2 punti sbagliato,,David Reginald Cournooh,missed,41,641,630.0,420.0,2
153,2 punti segnato,,David Reginald Cournooh,made,71,671,615.0,224.0,0
154,2 punti sbagliato,,C.J. Massinburg,missed,71,671,675.0,392.0,2
155,3 punti segnato,,David Reginald Cournooh,made,71,671,1380.0,532.0,7
156,2 punti segnato,,Jason Burnell,made,177,777,585.0,336.0,0
157,2 punti sbagliato,,Jason Burnell,missed,200,800,300.0,280.0,1
158,3 punti sbagliato,,David Reginald Cournooh,missed,226,826,1290.0,672.0,7
159,2 punti segnato,Jason Burnell,David Reginald Cournooh,made,265,865,720.0,476.0,2
160,3 punti sbagliato,,Jason Burnell,missed,309,909,1440.0,168.0,8
161,3 punti segnato,,Amedeo Della Valle,made,371,971,240.0,728.0,6
162,2 punti segnato,,Amedeo Della Valle,made,416,1016,555.0,196.0,0
163,2 punti sbagliato,,Miro Bilan,missed,436,1036,780.0,336.0,0
164,2 punti sbagliato,,Amedeo Della Valle,missed,439,1039,255.0,504.0,2
165,2 punti sbagliato,,Semaj Christon,missed,491,1091,675.0,280.0,0
166,3 punti sbagliato,,Nicola Akele,missed,539,1139,1440.0,252.0,8
167,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,570,1170,750.0,140.0,0
168,2 punti segnato,,Semaj Christon,made,598,1198,735.0,308.0,0
169,2 punti sbagliato,,Miro Bilan,missed,55,1255,840.0,252.0,0
170,2 punti segnato,,Miro Bilan,made,55,1255,840.0,252.0,0
171,3 punti sbagliato,,Amedeo Della Valle,missed,88,1288,195.0,672.0,6
172,2 punti segnato,,Semaj Christon,made,143,1343,690.0,504.0,2
173,2 punti segnato,Semaj Christon,Amedeo Della Valle,made,167,1367,750.0,196.0,0
174,3 punti sbagliato,,Amedeo Della Valle,missed,188,1388,1395.0,504.0,8
175,2 punti sbagliato,,Semaj Christon,missed,199,1399,675.0,196.0,0
176,2 punti segnato,Miro Bilan,Jason Burnell,made,314,1514,750.0,364.0,0
177,2 punti sbagliato,,Semaj Christon,missed,368,1568,945.0,392.0,3
178,3 punti segnato,Miro Bilan,C.J. Massinburg,made,397,1597,1020.0,840.0,7
179,2 punti sbagliato,,Semaj Christon,missed,439,1639,855.0,588.0,3
180,3 punti segnato,Miro Bilan,Amedeo Della Valle,made,447,1647,45.0,84.0,5
181,3 punti segnato,,Amedeo Della Valle,made,484,1684,675.0,896.0,6
182,2 punti segnato,Amedeo Della Valle,Michael Cobbins,made,516,1716,735.0,168.0,0
183,3 punti segnato,Jason Burnell,Amedeo Della Valle,made,555,1755,330.0,728.0,6
184,3 punti sbagliato,,C.J. Massinburg,missed,597,1797,780.0,1316.0,7
185,2 punti sbagliato,,Nicola Akele,missed,45,1845,795.0,364.0,0
186,2 punti segnato,,David Reginald Cournooh,made,50,1850,750.0,196.0,0
187,2 punti sbagliato,,David Reginald Cournooh,missed,111,1911,780.0,280.0,0
188,2 punti sbagliato,,Jason Burnell,missed,115,1915,1125.0,140.0,4
189,2 punti sbagliato,,David Reginald Cournooh,missed,115,1915,1125.0,140.0,4
190,3 punti segnato,Michael Cobbins,C.J. Massinburg,made,153,1953,720.0,924.0,6
191,2 punti segnato,,Nicola Akele,made,191,1991,645.0,252.0,0
192,2 punti sbagliato,,Nicola Akele,missed,256,2056,795.0,336.0,0
193,2 punti sbagliato,,Amedeo Della Valle,missed,278,2078,450.0,420.0,2
194,2 punti sbagliato,,Michael Cobbins,missed,319,2119,765.0,112.0,0
195,3 punti segnato,,Amedeo Della Valle,made,346,2146,495.0,868.0,6
196,2 punti sbagliato,,Semaj Christon,missed,378,2178,630.0,476.0,2
197,3 punti sbagliato,,Jason Burnell,missed,398,2198,105.0,532.0,6
198,2 punti sbagliato,,Amedeo Della Valle,missed,405,2205,1260.0,420.0,4
199,3 punti sbagliato,,Amedeo Della Valle,missed,415,2215,1305.0,644.0,7
200,3 punti sbagliato,,Jason Burnell,missed,449,2249,1470.0,224.0,8
201,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,486,2286,765.0,252.0,0
202,2 punti segnato,,Miro Bilan,made,520,2320,945.0,280.0,0
203,2 punti segnato,David Reginald Cournooh,Michael Cobbins,made,572,2372,765.0,112.0,0
204,2 punti sbagliato,,Miro Bilan,missed,30,30,570.0,392.0,2
205,2 punti segnato,Miro Bilan,Semaj Christon,made,58,58,690.0,196.0,0
206,2 punti sbagliato,,Miro Bilan,missed,88,88,615.0,364.0,2
207,2 punti sbagliato,,Amedeo Della Valle,missed,111,111,750.0,448.0,2
208,2 punti segnato,,John Petrucelli,made,141,141,750.0,252.0,0
209,2 punti segnato,,Amedeo Della Valle,made,163,163,630.0,280.0,0
210,2 punti segnato,Semaj Christon,Miro Bilan,made,204,204,735.0,196.0,0
211,2 punti segnato,John Petrucelli,Amedeo Della Valle,made,217,217,795.0,140.0,0
212,2 punti segnato,Miro Bilan,Semaj Christon,made,249,249,600.0,252.0,0
213,2 punti sbagliato,,John Petrucelli,missed,334,334,675.0,308.0,0
214,2 punti segnato,,Semaj Christon,made,375,375,825.0,252.0,0
215,2 punti segnato,,Amedeo Della Valle,made,450,450,600.0,168.0,0
216,2 punti sbagliato,,David Reginald Cournooh,missed,500,500,885.0,728.0,3
217,2 punti sbagliato,,Miro Bilan,missed,548,548,720.0,280.0,0
218,2 punti sbagliato,,David Reginald Cournooh,missed,563,563,600.0,224.0,0
219,3 punti sbagliato,,C.J. Massinburg,missed,598,598,405.0,924.0,6
220,3 punti sbagliato,,Nicola Akele,missed,19,619,570.0,952.0,6
221,2 punti segnato,,Miro Bilan,made,80,680,690.0,336.0,0
222,3 punti segnato,David Reginald Cournooh,Jason Burnell,made,122,722,1110.0,868.0,7
223,2 punti sbagliato,,Miro Bilan,missed,150,750,810.0,280.0,0
224,2 punti sbagliato,,John Petrucelli,missed,186,786,660.0,392.0,2
225,2 punti sbagliato,,John Petrucelli,missed,231,831,540.0,112.0,0
226,2 punti segnato,,Semaj Christon,made,391,991,765.0,196.0,0
227,2 punti sbagliato,,Amedeo Della Valle,missed,431,1031,585.0,336.0,0
228,2 punti segnato,,Kenny Gabriel,made,456,1056,1020.0,336.0,3
229,3 punti sbagliato,,John Petrucelli,missed,507,1107,1185.0,812.0,7
230,2 punti segnato,,Semaj Christon,made,521,1121,960.0,728.0,3
231,2 punti segnato,C.J. Massinburg,Nicola Akele,made,594,1194,810.0,252.0,0
232,2 punti sbagliato,,Semaj Christon,missed,38,1238,750.0,280.0,0
233,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,100,1300,780.0,168.0,0
234,3 punti sbagliato,,Amedeo Della Valle,missed,166,1366,315.0,728.0,6
235,2 punti sbagliato,,Kenny Gabriel,missed,197,1397,885.0,336.0,0
236,2 punti segnato,Semaj Christon,Miro Bilan,made,238,1438,855.0,168.0,0
237,2 punti sbagliato,,John Petrucelli,missed,331,1531,1125.0,196.0,4
238,2 punti sbagliato,,Michael Cobbins,missed,390,1590,675.0,224.0,0
239,3 punti segnato,John Petrucelli,Semaj Christon,made,416,1616,1185.0,784.0,7
240,3 punti segnato,Semaj Christon,John Petrucelli,made,452,1652,330.0,840.0,6
241,2 punti sbagliato,,Semaj Christon,missed,483,1683,930.0,280.0,0
242,2 punti segnato,,Michael Cobbins,made,483,1683,930.0,280.0,0
243,2 punti segnato,Michael Cobbins,Semaj Christon,made,518,1718,885.0,196.0,0
244,2 punti sbagliato,,Semaj Christon,missed,600,1800,870.0,280.0,0
245,2 punti segnato,Semaj Christon,Miro Bilan,made,16,1816,735.0,140.0,0
246,3 punti segnato,C.J. Massinburg,Kenny Gabriel,made,92,1892,1215.0,756.0,7
247,2 punti sbagliato,,C.J. Massinburg,missed,124,1924,390.0,224.0,1
248,2 punti sbagliato,,Amedeo Della Valle,missed,167,1967,915.0,252.0,0
249,3 punti sbagliato,,David Reginald Cournooh,missed,213,2013,945.0,924.0,7
250,3 punti sbagliato,,Kenny Gabriel,missed,239,2039,285.0,896.0,6
251,3 punti sbagliato,,John Petrucelli,missed,280,2080,930.0,868.0,7
252,3 punti sbagliato,,Kenny Gabriel,missed,303,2103,345.0,896.0,6
253,2 punti segnato,Kenny Gabriel,Amedeo Della Valle,made,328,2128,750.0,140.0,0
254,2 punti sbagliato,,Amedeo Della Valle,missed,356,2156,795.0,700.0,3
255,2 punti sbagliato,,John Petrucelli,missed,412,2212,630.0,196.0,0
256,2 punti segnato,,John Petrucelli,made,421,2221,735.0,224.0,0
257,3 punti segnato,Michael Cobbins,Kenny Gabriel,made,441,2241,60.0,224.0,5
258,3 punti sbagliato,,Kenny Gabriel,missed,469,2269,1110.0,868.0,7
259,2 punti segnato,,Amedeo Della Valle,made,472,2272,855.0,168.0,0
260,3 punti sbagliato,,Semaj Christon,missed,513,2313,570.0,840.0,6
261,2 punti segnato,,Semaj Christon,made,561,2361,645.0,168.0,0
262,3 punti sbagliato,,John Petrucelli,missed,571,2371,405.0,784.0,6
263,2 punti segnato,Semaj Christon,Miro Bilan,made,29,29,825.0,280.0,0
264,2 punti segnato,Amedeo Della Valle,Nicola Akele,made,55,55,645.0,168.0,0
265,3 punti sbagliato,,Semaj Christon,missed,101,101,780.0,952.0,7
266,3 punti segnato,,Amedeo Della Valle,made,129,129,450.0,868.0,6
267,3 punti sbagliato,,John Petrucelli,missed,160,160,585.0,924.0,6
268,2 punti sbagliato,,Miro Bilan,missed,160,160,585.0,924.0,6
269,2 punti segnato,,Semaj Christon,made,260,260,555.0,280.0,0
270,3 punti sbagliato,,Amedeo Della Valle,missed,312,312,330.0,784.0,6
271,2 punti segnato,,Semaj Christon,made,349,349,660.0,280.0,0
272,2 punti segnato,,Semaj Christon,made,408,408,675.0,616.0,2
273,3 punti segnato,Miro Bilan,Kenny Gabriel,made,437,437,180.0,644.0,6
274,3 punti sbagliato,,Kenny Gabriel,missed,480,480,1080.0,840.0,7
275,3 punti sbagliato,,Semaj Christon,missed,533,533,915.0,868.0,7
276,3 punti sbagliato,,David Reginald Cournooh,missed,540,540,1200.0,756.0,7
277,2 punti sbagliato,,Semaj Christon,missed,578,578,795.0,728.0,3
278,3 punti sbagliato,,Kenny Gabriel,missed,17,617,1125.0,868.0,7
279,2 punti segnato,Semaj Christon,C.J. Massinburg,made,21,621,1140.0,280.0,4
280,2 punti segnato,,C.J. Massinburg,made,62,662,735.0,336.0,0
281,2 punti segnato,,David Reginald Cournooh,made,129,729,855.0,308.0,0
282,3 punti sbagliato,,C.J. Massinburg,missed,166,766,1230.0,728.0,7
283,3 punti segnato,Semaj Christon,Amedeo Della Valle,made,198,798,270.0,700.0,6
284,2 punti segnato,,Semaj Christon,made,260,860,975.0,196.0,0
285,3 punti sbagliato,,Amedeo Della Valle,missed,292,892,780.0,924.0,7
286,2 punti segnato,Amedeo Della Valle,Kenny Gabriel,made,328,928,570.0,168.0,0
287,2 punti segnato,,Michael Cobbins,made,344,944,735.0,224.0,0
288,2 punti segnato,,Michael Cobbins,made,374,974,615.0,280.0,0
289,2 punti sbagliato,,Michael Cobbins,missed,407,1007,735.0,308.0,0
290,3 punti sbagliato,,Amedeo Della Valle,missed,439,1039,1005.0,840.0,7
291,2 punti sbagliato,,Semaj Christon,missed,462,1062,915.0,196.0,0
292,2 punti sbagliato,,Amedeo Della Valle,missed,502,1102,660.0,532.0,2
293,2 punti segnato,,Miro Bilan,made,528,1128,855.0,112.0,0
294,3 punti sbagliato,,Amedeo Della Valle,missed,560,1160,900.0,896.0,7
295,2 punti sbagliato,,Miro Bilan,missed,22,1222,720.0,364.0,0
296,2 punti sbagliato,,Miro Bilan,missed,22,1222,720.0,364.0,0
297,2 punti sbagliato,,John Petrucelli,missed,22,1222,720.0,364.0,0
298,3 punti sbagliato,,John Petrucelli,missed,90,1290,1215.0,756.0,7
299,2 punti sbagliato,,Semaj Christon,missed,119,1319,1065.0,364.0,3
300,2 punti segnato,,Amedeo Della Valle,made,151,1351,555.0,336.0,2
301,3 punti segnato,Amedeo Della Valle,John Petrucelli,made,172,1372,150.0,616.0,6
302,2 punti segnato,Semaj Christon,Nicola Akele,made,198,1398,570.0,420.0,2
303,3 punti sbagliato,,Amedeo Della Valle,missed,255,1455,840.0,868.0,7
304,3 punti sbagliato,,John Petrucelli,missed,276,1476,600.0,868.0,6
305,2 punti sbagliato,,Nicola Akele,missed,312,1512,915.0,336.0,0
306,3 punti segnato,Miro Bilan,John Petrucelli,made,347,1547,1095.0,784.0,7
307,2 punti segnato,,Amedeo Della Valle,made,386,1586,480.0,364.0,2
308,3 punti segnato,,Amedeo Della Valle,made,422,1622,420.0,868.0,6
309,3 punti segnato,Kenny Gabriel,C.J. Massinburg,made,460,1660,255.0,728.0,6
310,2 punti segnato,,C.J. Massinburg,made,501,1701,645.0,308.0,0
311,2 punti segnato,,C.J. Massinburg,made,562,1762,945.0,476.0,3
312,3 punti sbagliato,,Jason Burnell,missed,599,1799,870.0,1260.0,7
313,3 punti sbagliato,,Kenny Gabriel,missed,15,1815,1335.0,560.0,7
314,2 punti segnato,David Reginald Cournooh,Jason Burnell,made,20,1820,1020.0,280.0,4
315,3 punti segnato,C.J. Massinburg,Kenny Gabriel,made,116,1916,780.0,924.0,7
316,2 punti segnato,,David Reginald Cournooh,made,149,1949,1125.0,588.0,3
317,3 punti segnato,David Reginald Cournooh,Jason Burnell,made,181,1981,1200.0,784.0,7
318,2 punti sbagliato,,C.J. Massinburg,missed,211,2011,615.0,504.0,2
319,2 punti sbagliato,,David Reginald Cournooh,missed,248,2048,915.0,672.0,3
320,2 punti sbagliato,,C.J. Massinburg,missed,289,2089,900.0,392.0,3
321,2 punti segnato,,Michael Cobbins,made,289,2089,900.0,392.0,3
322,2 punti segnato,Michael Cobbins,Kenny Gabriel,made,319,2119,735.0,280.0,0
323,3 punti sbagliato,,Jason Burnell,missed,351,2151,615.0,896.0,6
324,3 punti sbagliato,,Kenny Gabriel,missed,353,2153,420.0,812.0,6
325,3 punti segnato,,C.J. Massinburg,made,366,2166,900.0,924.0,7
326,2 punti sbagliato,,Michael Cobbins,missed,414,2214,825.0,476.0,3
327,3 punti segnato,David Reginald Cournooh,Amedeo Della Valle,made,458,2258,1065.0,896.0,7
328,2 punti sbagliato,,Nicolas Tanfoglio,missed,494,2294,480.0,476.0,2
329,3 punti sbagliato,,Amedeo Della Valle,missed,498,2298,225.0,672.0,6
330,2 punti sbagliato,,David Reginald Cournooh,missed,525,2325,585.0,700.0,2
331,2 punti segnato,Amedeo Della Valle,Michael Cobbins,made,562,2362,870.0,280.0,0
332,2 punti segnato,,Semaj Christon,made,52,52,660.0,224.0,0
333,3 punti sbagliato,,John Petrucelli,missed,91,91,1440.0,252.0,8
334,2 punti segnato,,Miro Bilan,made,115,115,750.0,140.0,0
335,3 punti segnato,Semaj Christon,Amedeo Della Valle,made,179,179,45.0,420.0,5
336,2 punti sbagliato,,Miro Bilan,missed,224,224,915.0,224.0,0
337,2 punti segnato,Miro Bilan,Jason Burnell,made,252,252,825.0,224.0,0
338,2 punti segnato,Jason Burnell,Miro Bilan,made,335,335,780.0,196.0,0
339,3 punti segnato,Semaj Christon,Amedeo Della Valle,made,364,364,420.0,924.0,6
340,2 punti sbagliato,,Jason Burnell,missed,429,429,930.0,420.0,3
341,2 punti segnato,,Semaj Christon,made,458,458,855.0,196.0,0
342,3 punti sbagliato,,C.J. Massinburg,missed,496,496,1185.0,840.0,7
343,3 punti sbagliato,,Kenny Gabriel,missed,504,504,240.0,728.0,6
344,2 punti sbagliato,,Miro Bilan,missed,512,512,810.0,308.0,0
