,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
3555,2 punti sbagliato,,Kenny Gabriel,missed,130,130,1200.0,532.0,3
3556,3 punti sbagliato,,Ryan Hawkins,missed,145,145,705.0,896.0,6
3557,3 punti segnato,,Carl Wheatle,made,177,177,960.0,840.0,7
3558,2 punti segnato,Semaj Christon,Miro Bilan,made,177,177,690.0,224.0,0
3559,2 punti segnato,,Payton Terrell Willis,made,197,197,690.0,196.0,0
3560,3 punti sbagliato,,Ryan Hawkins,missed,218,218,1455.0,112.0,8
3561,2 punti sbagliato,,Charlie Edward Moore,missed,218,218,1455.0,112.0,8
3562,3 punti segnato,Nicola Akele,Kenny Gabriel,made,229,229,45.0,140.0,5
3563,3 punti sbagliato,,Charlie Edward Moore,missed,250,250,1485.0,252.0,8
3564,3 punti sbagliato,,Kenny Gabriel,missed,269,269,1245.0,700.0,7
3565,3 punti sbagliato,,Miro Bilan,missed,344,344,810.0,896.0,7
3566,2 punti segnato,,Jordon Varnado,made,361,361,990.0,364.0,3
3567,2 punti sbagliato,,Semaj Christon,missed,378,378,630.0,308.0,0
3568,2 punti sbagliato,,Miro Bilan,missed,418,418,705.0,308.0,0
3569,2 punti sbagliato,,Jordon Varnado,missed,440,440,1260.0,420.0,4
3570,3 punti segnato,Jason Burnell,Kenny Gabriel,made,446,446,30.0,308.0,5
3571,2 punti sbagliato,,Charlie Edward Moore,missed,463,463,570.0,364.0,2
3572,3 punti segnato,Jordon Varnado,Charlie Edward Moore,made,470,470,1440.0,420.0,8
3573,3 punti sbagliato,,Amedeo Della Valle,missed,484,484,465.0,840.0,6
3574,2 punti segnato,,Derek Ogbeide,made,497,497,915.0,308.0,0
3575,2 punti sbagliato,,Michael Cobbins,missed,515,515,675.0,196.0,0
3576,2 punti sbagliato,,Angelo Del Chiaro,missed,537,537,1095.0,392.0,3
3577,2 punti segnato,,Michael Cobbins,made,553,553,750.0,196.0,0
3578,3 punti sbagliato,,Jordon Varnado,missed,597,597,45.0,112.0,5
3579,2 punti sbagliato,,David Reginald Cournooh,missed,41,641,630.0,420.0,2
3580,2 punti sbagliato,,Angelo Del Chiaro,missed,56,656,705.0,420.0,2
3581,2 punti segnato,,David Reginald Cournooh,made,71,671,615.0,224.0,0
3582,3 punti sbagliato,,Gianluca Della Rosa,missed,71,671,1425.0,476.0,8
3583,2 punti sbagliato,,C.J. Massinburg,missed,71,671,675.0,392.0,2
3584,2 punti segnato,Lorenzo Saccaggi,Angelo Del Chiaro,made,71,671,915.0,196.0,0
3585,3 punti segnato,,David Reginald Cournooh,made,71,671,1380.0,532.0,7
3586,3 punti sbagliato,,Gianluca Della Rosa,missed,152,752,225.0,672.0,6
3587,2 punti segnato,,Ryan Hawkins,made,153,753,390.0,392.0,2
3588,2 punti segnato,,Jason Burnell,made,177,777,585.0,336.0,0
3589,2 punti sbagliato,,Jason Burnell,missed,200,800,300.0,280.0,1
3590,3 punti sbagliato,,David Reginald Cournooh,missed,226,826,1290.0,672.0,7
3591,2 punti segnato,,Jordon Varnado,made,244,844,420.0,140.0,1
3592,2 punti segnato,Jason Burnell,David Reginald Cournooh,made,265,865,720.0,476.0,2
3593,2 punti segnato,,Payton Terrell Willis,made,290,890,765.0,392.0,0
3594,3 punti sbagliato,,Jason Burnell,missed,309,909,1440.0,168.0,8
3595,3 punti segnato,Ryan Hawkins,Payton Terrell Willis,made,325,925,45.0,140.0,5
3596,3 punti sbagliato,,Charlie Edward Moore,missed,363,963,420.0,812.0,6
3597,3 punti segnato,,Amedeo Della Valle,made,371,971,240.0,728.0,6
3598,2 punti sbagliato,,Derek Ogbeide,missed,397,997,735.0,196.0,0
3599,2 punti segnato,,Amedeo Della Valle,made,416,1016,555.0,196.0,0
3600,2 punti sbagliato,,Miro Bilan,missed,436,1036,780.0,336.0,0
3601,2 punti sbagliato,,Amedeo Della Valle,missed,439,1039,255.0,504.0,2
3602,3 punti segnato,Carl Wheatle,Payton Terrell Willis,made,448,1048,675.0,896.0,6
3603,3 punti sbagliato,,Charlie Edward Moore,missed,484,1084,1305.0,700.0,7
3604,2 punti sbagliato,,Semaj Christon,missed,491,1091,675.0,280.0,0
3605,2 punti sbagliato,,Carl Wheatle,missed,512,1112,420.0,308.0,1
3606,3 punti sbagliato,,Nicola Akele,missed,539,1139,1440.0,252.0,8
3607,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,570,1170,750.0,140.0,0
3608,2 punti segnato,,Semaj Christon,made,598,1198,735.0,308.0,0
3609,2 punti segnato,,Jordon Varnado,made,35,1235,795.0,420.0,3
3610,2 punti sbagliato,,Miro Bilan,missed,55,1255,840.0,252.0,0
3611,2 punti segnato,,Miro Bilan,made,55,1255,840.0,252.0,0
3612,3 punti sbagliato,,Amedeo Della Valle,missed,88,1288,195.0,672.0,6
3613,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,101,1301,615.0,896.0,6
3614,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,129,1329,705.0,224.0,0
3615,2 punti segnato,,Semaj Christon,made,143,1343,690.0,504.0,2
3616,2 punti segnato,Semaj Christon,Amedeo Della Valle,made,167,1367,750.0,196.0,0
3617,3 punti sbagliato,,Amedeo Della Valle,missed,188,1388,1395.0,504.0,8
3618,2 punti sbagliato,,Semaj Christon,missed,199,1399,675.0,196.0,0
3619,2 punti segnato,Jordon Varnado,Derek Ogbeide,made,207,1407,735.0,140.0,0
3620,2 punti sbagliato,,Jordon Varnado,missed,257,1457,480.0,280.0,1
3621,2 punti segnato,,Payton Terrell Willis,made,297,1497,1035.0,476.0,3
3622,2 punti segnato,Miro Bilan,Jason Burnell,made,314,1514,750.0,364.0,0
3623,2 punti sbagliato,,Semaj Christon,missed,368,1568,945.0,392.0,3
3624,2 punti segnato,,Charlie Edward Moore,made,380,1580,975.0,196.0,0
3625,3 punti segnato,Miro Bilan,C.J. Massinburg,made,397,1597,1020.0,840.0,7
3626,2 punti sbagliato,,Charlie Edward Moore,missed,415,1615,495.0,476.0,2
3627,2 punti sbagliato,,Semaj Christon,missed,439,1639,855.0,588.0,3
3628,3 punti segnato,Miro Bilan,Amedeo Della Valle,made,447,1647,45.0,84.0,5
3629,3 punti segnato,,Amedeo Della Valle,made,484,1684,675.0,896.0,6
3630,3 punti sbagliato,,Ryan Hawkins,missed,499,1699,15.0,168.0,5
3631,2 punti segnato,Amedeo Della Valle,Michael Cobbins,made,516,1716,735.0,168.0,0
3632,2 punti sbagliato,,Jordon Varnado,missed,541,1741,870.0,252.0,0
3633,3 punti segnato,Jason Burnell,Amedeo Della Valle,made,555,1755,330.0,728.0,6
3634,2 punti sbagliato,,Ryan Hawkins,missed,575,1775,465.0,252.0,1
3635,2 punti sbagliato,,Charlie Edward Moore,missed,597,1797,825.0,364.0,0
3636,3 punti sbagliato,,C.J. Massinburg,missed,597,1797,780.0,1316.0,7
3637,3 punti sbagliato,,Payton Terrell Willis,missed,12,1812,315.0,756.0,6
3638,2 punti sbagliato,,Nicola Akele,missed,45,1845,795.0,364.0,0
3639,2 punti segnato,,David Reginald Cournooh,made,50,1850,750.0,196.0,0
3640,2 punti sbagliato,,David Reginald Cournooh,missed,111,1911,780.0,280.0,0
3641,2 punti sbagliato,,Jason Burnell,missed,115,1915,1125.0,140.0,4
3642,2 punti sbagliato,,David Reginald Cournooh,missed,115,1915,1125.0,140.0,4
3643,3 punti sbagliato,,Carl Wheatle,missed,139,1939,1065.0,812.0,7
3644,3 punti segnato,Michael Cobbins,C.J. Massinburg,made,153,1953,720.0,924.0,6
3645,3 punti segnato,,Payton Terrell Willis,made,172,1972,750.0,896.0,6
3646,2 punti segnato,,Nicola Akele,made,191,1991,645.0,252.0,0
3647,3 punti sbagliato,,Payton Terrell Willis,missed,212,2012,150.0,700.0,6
3648,2 punti segnato,Payton Terrell Willis,Carl Wheatle,made,229,2029,765.0,196.0,0
3649,2 punti sbagliato,,Nicola Akele,missed,256,2056,795.0,336.0,0
3650,2 punti sbagliato,,Amedeo Della Valle,missed,278,2078,450.0,420.0,2
3651,2 punti segnato,Gianluca Della Rosa,Derek Ogbeide,made,298,2098,720.0,140.0,0
3652,2 punti sbagliato,,Michael Cobbins,missed,319,2119,765.0,112.0,0
3653,2 punti sbagliato,,Charlie Edward Moore,missed,328,2128,810.0,224.0,0
3654,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,331,2131,735.0,140.0,0
3655,3 punti segnato,,Amedeo Della Valle,made,346,2146,495.0,868.0,6
3656,2 punti sbagliato,,Charlie Edward Moore,missed,358,2158,795.0,476.0,3
3657,2 punti sbagliato,,Charlie Edward Moore,missed,364,2164,810.0,364.0,0
3658,2 punti segnato,,Derek Ogbeide,made,364,2164,810.0,364.0,0
3659,2 punti sbagliato,,Semaj Christon,missed,378,2178,630.0,476.0,2
3660,3 punti sbagliato,,Jason Burnell,missed,398,2198,105.0,532.0,6
3661,2 punti sbagliato,,Amedeo Della Valle,missed,405,2205,1260.0,420.0,4
3662,3 punti sbagliato,,Amedeo Della Valle,missed,415,2215,1305.0,644.0,7
3663,3 punti segnato,Charlie Edward Moore,Payton Terrell Willis,made,433,2233,30.0,224.0,5
3664,3 punti sbagliato,,Jason Burnell,missed,449,2249,1470.0,224.0,8
3665,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,486,2286,765.0,252.0,0
3666,2 punti segnato,,Carl Wheatle,made,500,2300,705.0,224.0,0
3667,2 punti segnato,,Miro Bilan,made,520,2320,945.0,280.0,0
3668,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,530,2330,735.0,140.0,0
3669,3 punti sbagliato,,Charlie Edward Moore,missed,556,2356,540.0,840.0,6
3670,2 punti segnato,David Reginald Cournooh,Michael Cobbins,made,572,2372,765.0,112.0,0
3671,3 punti sbagliato,,Nikola Mirotic,missed,20,20,45.0,196.0,5
3672,2 punti sbagliato,,Leonardo Totè,missed,33,33,570.0,700.0,2
3673,2 punti sbagliato,,Devon Hall,missed,56,56,1215.0,168.0,4
3674,2 punti segnato,,Quincy Ford,made,70,70,825.0,644.0,3
3675,3 punti sbagliato,,Scott Bamforth,missed,92,92,345.0,812.0,6
3676,2 punti sbagliato,,Leonardo Totè,missed,106,106,915.0,476.0,3
3677,3 punti sbagliato,,Alex Poythress,missed,126,126,60.0,336.0,5
3678,2 punti segnato,Trevon Bluiett,Ray Mccallum,made,132,132,780.0,280.0,0
3679,3 punti segnato,Ray Mccallum,Trevon Bluiett,made,163,163,315.0,784.0,6
3680,3 punti sbagliato,,Nikola Mirotic,missed,184,184,1005.0,868.0,7
3681,2 punti segnato,Scott Bamforth,Leonardo Totè,made,214,214,795.0,252.0,0
3682,2 punti sbagliato,,Stefano Tonut,missed,235,235,570.0,476.0,2
3683,3 punti segnato,Ray Mccallum,Scott Bamforth,made,243,243,30.0,112.0,5
3684,3 punti segnato,,Maodo Lo,made,255,255,420.0,868.0,6
3685,2 punti segnato,Ray Mccallum,Leonardo Totè,made,278,278,660.0,196.0,0
3686,3 punti segnato,,Maodo Lo,made,300,300,300.0,840.0,6
3687,3 punti sbagliato,,Trevon Bluiett,missed,328,328,480.0,952.0,6
3688,3 punti sbagliato,,Diego Flaccadori,missed,352,352,675.0,980.0,6
3689,2 punti segnato,,Ismael Kamagate,made,352,352,675.0,980.0,6
3690,2 punti segnato,Leonardo Totè,Scott Bamforth,made,374,374,390.0,336.0,1
3691,2 punti sbagliato,,Devon Hall,missed,391,391,825.0,280.0,0
3692,2 punti segnato,,Ismael Kamagate,made,391,391,825.0,280.0,0
3693,2 punti segnato,Trevon Bluiett,Leonardo Totè,made,412,412,765.0,280.0,0
3694,2 punti sbagliato,,Devon Hall,missed,435,435,915.0,280.0,0
3695,2 punti sbagliato,,Ismael Kamagate,missed,435,435,915.0,280.0,0
3696,2 punti segnato,Devon Hall,Giampaolo Ricci,made,453,453,870.0,224.0,0
3697,2 punti sbagliato,,Trevon Bluiett,missed,470,470,675.0,224.0,0
3698,2 punti segnato,,Quincy Ford,made,470,470,675.0,224.0,0
3699,2 punti sbagliato,,Giampaolo Ricci,missed,489,489,675.0,252.0,0
3700,2 punti segnato,Matteo Tambone,Riccardo Visconti,made,499,499,735.0,252.0,0
3701,3 punti sbagliato,,Riccardo Visconti,missed,540,540,1095.0,896.0,7
3702,3 punti sbagliato,,Giampaolo Ricci,missed,567,567,1425.0,588.0,7
3703,2 punti segnato,Matteo Tambone,Trevon Bluiett,made,584,584,645.0,140.0,0
3704,3 punti sbagliato,,Matteo Tambone,missed,16,616,1335.0,812.0,7
3705,2 punti sbagliato,,Giordano Bortolani,missed,30,630,1170.0,112.0,4
3706,2 punti sbagliato,,Ray Mccallum,missed,40,640,825.0,364.0,0
3707,3 punti sbagliato,,Diego Flaccadori,missed,51,651,705.0,896.0,6
3708,2 punti segnato,,Nikola Mirotic,made,51,651,705.0,896.0,6
3709,2 punti segnato,Ray Mccallum,Leonardo Totè,made,123,723,765.0,224.0,0
3710,2 punti sbagliato,,Alex Poythress,missed,142,742,840.0,336.0,0
3711,2 punti sbagliato,,Stefano Tonut,missed,142,742,840.0,336.0,0
3712,3 punti sbagliato,,Diego Flaccadori,missed,163,763,195.0,728.0,6
3713,3 punti segnato,Diego Flaccadori,Nikola Mirotic,made,173,773,405.0,980.0,6
3714,2 punti sbagliato,,Maodo Lo,missed,222,822,750.0,336.0,0
3715,2 punti sbagliato,,Alex Poythress,missed,222,822,750.0,336.0,0
3716,2 punti segnato,Ray Mccallum,Leonardo Totè,made,249,849,825.0,196.0,0
3717,2 punti segnato,,Alex Poythress,made,275,875,660.0,252.0,0
3718,3 punti segnato,Ray Mccallum,Quincy Ford,made,296,896,30.0,140.0,5
3719,2 punti segnato,,Ray Mccallum,made,324,924,1155.0,532.0,3
3720,3 punti segnato,Stefano Tonut,Nikola Mirotic,made,339,939,1275.0,700.0,7
3721,2 punti segnato,Ray Mccallum,Leonardo Totè,made,355,955,675.0,196.0,0
3722,2 punti sbagliato,,Stefano Tonut,missed,370,970,975.0,728.0,3
3723,3 punti sbagliato,,Trevon Bluiett,missed,385,985,1155.0,952.0,7
3724,3 punti segnato,,Maodo Lo,made,398,998,585.0,952.0,6
3725,2 punti sbagliato,,Leonardo Totè,missed,428,1028,420.0,588.0,2
3726,3 punti sbagliato,,Riccardo Visconti,missed,465,1065,90.0,504.0,5
3727,2 punti segnato,,Stefano Tonut,made,471,1071,675.0,224.0,0
3728,2 punti sbagliato,,Maodo Lo,missed,503,1103,705.0,336.0,0
3729,2 punti segnato,,Quincy Ford,made,517,1117,735.0,364.0,0
3730,3 punti segnato,,Maodo Lo,made,539,1139,1215.0,784.0,7
3731,2 punti sbagliato,,Quincy Ford,missed,558,1158,900.0,252.0,0
3732,3 punti segnato,Devon Hall,Giordano Bortolani,made,567,1167,45.0,168.0,5
3733,3 punti sbagliato,,Valerio Mazzola,missed,583,1183,300.0,812.0,6
3734,2 punti segnato,,Maodo Lo,made,598,1198,720.0,280.0,0
3735,2 punti sbagliato,,Leonardo Totè,missed,37,1237,690.0,420.0,2
3736,3 punti sbagliato,,Maodo Lo,missed,50,1250,1215.0,840.0,7
3737,2 punti segnato,,Ray Mccallum,made,59,1259,585.0,280.0,0
3738,2 punti segnato,Maodo Lo,Ismael Kamagate,made,74,1274,765.0,224.0,0
3739,2 punti sbagliato,,Matteo Tambone,missed,95,1295,495.0,644.0,2
3740,2 punti sbagliato,,Ray Mccallum,missed,111,1311,645.0,644.0,2
3741,3 punti segnato,Devon Hall,Nikola Mirotic,made,119,1319,555.0,896.0,6
3742,3 punti segnato,Matteo Tambone,Trevon Bluiett,made,136,1336,195.0,756.0,6
3743,3 punti sbagliato,,Quincy Ford,missed,171,1371,1050.0,924.0,7
3744,3 punti segnato,Ray Mccallum,Matteo Tambone,made,204,1404,615.0,924.0,6
3745,2 punti segnato,Scott Bamforth,Leonardo Totè,made,241,1441,330.0,252.0,1
3746,2 punti segnato,Stefano Tonut,Ismael Kamagate,made,260,1460,750.0,196.0,0
3747,2 punti segnato,,Trevon Bluiett,made,287,1487,510.0,588.0,2
3748,2 punti sbagliato,,Ray Mccallum,missed,335,1535,780.0,700.0,3
3749,2 punti sbagliato,,Diego Flaccadori,missed,343,1543,885.0,672.0,3
3750,2 punti sbagliato,,Devon Hall,missed,349,1549,780.0,252.0,0
3751,2 punti segnato,,Matteo Tambone,made,372,1572,555.0,532.0,2
3752,3 punti sbagliato,,Giordano Bortolani,missed,387,1587,1260.0,784.0,7
3753,2 punti segnato,,Stefano Tonut,made,419,1619,825.0,308.0,0
3754,2 punti segnato,Scott Bamforth,Quincy Ford,made,449,1649,615.0,280.0,0
3755,3 punti segnato,Stefano Tonut,Guglielmo Caruso,made,472,1672,1245.0,840.0,7
3756,3 punti sbagliato,,Matteo Tambone,missed,498,1698,930.0,952.0,7
3757,3 punti sbagliato,,Stefano Tonut,missed,520,1720,195.0,700.0,6
3758,3 punti sbagliato,,Kevin Pangos,missed,532,1732,45.0,112.0,5
3759,2 punti sbagliato,,Alex Poythress,missed,537,1737,840.0,308.0,0
3760,3 punti segnato,Matteo Tambone,Scott Bamforth,made,553,1753,135.0,700.0,6
3761,3 punti segnato,Kevin Pangos,Diego Flaccadori,made,576,1776,435.0,812.0,6
3762,3 punti segnato,,Scott Bamforth,made,596,1796,720.0,924.0,6
3763,2 punti segnato,Matteo Tambone,Valerio Mazzola,made,11,1811,825.0,336.0,0
3764,2 punti sbagliato,,Alex Poythress,missed,32,1832,795.0,196.0,0
3765,3 punti sbagliato,,Valerio Mazzola,missed,42,1842,1455.0,364.0,8
3766,3 punti sbagliato,,Scott Bamforth,missed,75,1875,1095.0,896.0,7
3767,3 punti sbagliato,,Riccardo Visconti,missed,79,1879,1425.0,616.0,7
3768,2 punti sbagliato,,Diego Flaccadori,missed,89,1889,840.0,560.0,3
3769,3 punti segnato,Scott Bamforth,Ray Mccallum,made,118,1918,1200.0,840.0,7
3770,3 punti sbagliato,,Nikola Mirotic,missed,133,1933,795.0,952.0,7
3771,2 punti sbagliato,,Ray Mccallum,missed,189,1989,735.0,420.0,2
3772,2 punti sbagliato,,Stefano Tonut,missed,199,1999,960.0,336.0,3
3773,3 punti segnato,Ray Mccallum,Valerio Mazzola,made,223,2023,375.0,868.0,6
3774,2 punti sbagliato,,Ray Mccallum,missed,266,2066,765.0,336.0,0
3775,2 punti segnato,,Leonardo Totè,made,266,2066,765.0,336.0,0
3776,2 punti segnato,Maodo Lo,Ismael Kamagate,made,276,2076,765.0,224.0,0
3777,3 punti sbagliato,,Riccardo Visconti,missed,295,2095,255.0,756.0,6
3778,2 punti sbagliato,,Stefano Tonut,missed,303,2103,480.0,700.0,2
3779,2 punti sbagliato,,Ray Mccallum,missed,328,2128,660.0,672.0,2
3780,2 punti sbagliato,,Maodo Lo,missed,339,2139,885.0,364.0,3
3781,2 punti segnato,Scott Bamforth,Leonardo Totè,made,359,2159,720.0,756.0,2
3782,2 punti sbagliato,,Leonardo Totè,missed,414,2214,660.0,364.0,0
3783,2 punti sbagliato,,Matteo Tambone,missed,434,2234,885.0,672.0,3
3784,2 punti segnato,,Scott Bamforth,made,439,2239,690.0,392.0,0
3785,2 punti sbagliato,,Stefano Tonut,missed,465,2265,840.0,224.0,0
3786,3 punti segnato,Scott Bamforth,Valerio Mazzola,made,483,2283,1380.0,560.0,7
3787,3 punti segnato,Nikola Mirotic,Stefano Tonut,made,496,2296,45.0,112.0,5
3788,2 punti segnato,Riccardo Visconti,Scott Bamforth,made,517,2317,705.0,672.0,2
3789,2 punti sbagliato,,Leonardo Totè,missed,556,2356,615.0,700.0,2
3790,2 punti sbagliato,,Alex Poythress,missed,565,2365,690.0,252.0,0
3791,3 punti sbagliato,,Nikola Mirotic,missed,572,2372,795.0,924.0,7
3792,3 punti sbagliato,,Maodo Lo,missed,580,2380,225.0,756.0,6
3793,2 punti segnato,,Alex Poythress,made,580,2380,225.0,756.0,6
3794,2 punti sbagliato,,Diego Flaccadori,missed,589,2389,225.0,476.0,2
3795,2 punti segnato,Riccardo Visconti,Ray Mccallum,made,595,2395,735.0,140.0,0
3796,2 punti segnato,Prentiss Hubb,Myles Stephens,made,18,18,750.0,168.0,0
3797,2 punti sbagliato,,Miro Bilan,missed,30,30,570.0,392.0,2
3798,3 punti sbagliato,,Prentiss Hubb,missed,38,38,375.0,812.0,6
3799,2 punti segnato,Miro Bilan,Semaj Christon,made,58,58,690.0,196.0,0
3800,3 punti segnato,Quinn Ellis,Andrejs Grazulis,made,75,75,540.0,924.0,6
3801,2 punti sbagliato,,Miro Bilan,missed,88,88,615.0,364.0,2
3802,3 punti sbagliato,,Andrejs Grazulis,missed,101,101,1155.0,840.0,7
3803,2 punti sbagliato,,Amedeo Della Valle,missed,111,111,750.0,448.0,2
3804,3 punti segnato,Prentiss Hubb,Quinn Ellis,made,124,124,1140.0,924.0,7
3805,2 punti segnato,,John Petrucelli,made,141,141,750.0,252.0,0
3806,3 punti segnato,Myles Stephens,Paul Stephan Biligha,made,150,150,585.0,896.0,6
3807,2 punti segnato,,Amedeo Della Valle,made,163,163,630.0,280.0,0
3808,2 punti sbagliato,,Paul Stephan Biligha,missed,185,185,495.0,224.0,1
3809,2 punti segnato,Semaj Christon,Miro Bilan,made,204,204,735.0,196.0,0
3810,2 punti segnato,John Petrucelli,Amedeo Della Valle,made,217,217,795.0,140.0,0
3811,3 punti sbagliato,,Andrejs Grazulis,missed,235,235,990.0,952.0,7
3812,2 punti segnato,Miro Bilan,Semaj Christon,made,249,249,600.0,252.0,0
3813,2 punti segnato,Kamar Baldwin,Paul Stephan Biligha,made,328,328,885.0,252.0,0
3814,2 punti sbagliato,,John Petrucelli,missed,334,334,675.0,308.0,0
3815,3 punti sbagliato,,Davide Alviti,missed,367,367,1275.0,784.0,7
3816,2 punti segnato,,Semaj Christon,made,375,375,825.0,252.0,0
3817,2 punti sbagliato,,Davide Alviti,missed,403,403,960.0,336.0,3
3818,2 punti segnato,,Amedeo Della Valle,made,450,450,600.0,168.0,0
3819,2 punti segnato,Kamar Baldwin,Derek Cooke,made,481,481,795.0,140.0,0
3820,2 punti sbagliato,,David Reginald Cournooh,missed,500,500,885.0,728.0,3
3821,2 punti segnato,Mattia Udom,Kamar Baldwin,made,526,526,855.0,224.0,0
3822,2 punti sbagliato,,Miro Bilan,missed,548,548,720.0,280.0,0
3823,2 punti sbagliato,,Derek Cooke,missed,554,554,825.0,196.0,0
3824,2 punti sbagliato,,David Reginald Cournooh,missed,563,563,600.0,224.0,0
3825,3 punti sbagliato,,Mattia Udom,missed,584,584,60.0,252.0,5
3826,3 punti sbagliato,,C.J. Massinburg,missed,598,598,405.0,924.0,6
3827,3 punti sbagliato,,Nicola Akele,missed,19,619,570.0,952.0,6
3828,3 punti segnato,Kamar Baldwin,Davide Alviti,made,34,634,795.0,924.0,7
3829,2 punti segnato,,Miro Bilan,made,80,680,690.0,336.0,0
3830,3 punti segnato,Toto Forray,Mattia Udom,made,102,702,1035.0,896.0,7
3831,3 punti segnato,David Reginald Cournooh,Jason Burnell,made,122,722,1110.0,868.0,7
3832,2 punti segnato,Kamar Baldwin,Derek Cooke,made,132,732,750.0,112.0,0
3833,2 punti sbagliato,,Miro Bilan,missed,150,750,810.0,280.0,0
3834,3 punti segnato,Derek Cooke,Mattia Udom,made,171,771,1200.0,728.0,7
3835,2 punti sbagliato,,John Petrucelli,missed,186,786,660.0,392.0,2
3836,3 punti segnato,,Prentiss Hubb,made,207,807,1275.0,868.0,7
3837,2 punti sbagliato,,John Petrucelli,missed,231,831,540.0,112.0,0
3838,3 punti sbagliato,,Mattia Udom,missed,239,839,345.0,840.0,6
3839,2 punti segnato,Davide Alviti,Derek Cooke,made,250,850,825.0,196.0,0
3840,2 punti segnato,Prentiss Hubb,Derek Cooke,made,287,887,735.0,112.0,0
3841,2 punti sbagliato,,Myles Stephens,missed,310,910,885.0,224.0,0
3842,3 punti segnato,Myles Stephens,Quinn Ellis,made,321,921,1140.0,840.0,7
3843,3 punti sbagliato,,Prentiss Hubb,missed,350,950,900.0,924.0,7
3844,2 punti segnato,,Semaj Christon,made,391,991,765.0,196.0,0
3845,2 punti sbagliato,,Paul Stephan Biligha,missed,413,1013,1125.0,560.0,3
3846,2 punti sbagliato,,Amedeo Della Valle,missed,431,1031,585.0,336.0,0
3847,2 punti sbagliato,,Andrejs Grazulis,missed,439,1039,600.0,728.0,2
3848,2 punti segnato,,Kenny Gabriel,made,456,1056,1020.0,336.0,3
3849,3 punti segnato,Kamar Baldwin,Andrejs Grazulis,made,480,1080,45.0,168.0,5
3850,3 punti sbagliato,,John Petrucelli,missed,507,1107,1185.0,812.0,7
3851,2 punti segnato,,Semaj Christon,made,521,1121,960.0,728.0,3
3852,3 punti segnato,,Kamar Baldwin,made,532,1132,735.0,1008.0,6
3853,2 punti sbagliato,,Kamar Baldwin,missed,561,1161,855.0,280.0,0
3854,2 punti segnato,C.J. Massinburg,Nicola Akele,made,594,1194,810.0,252.0,0
3855,3 punti sbagliato,,Kamar Baldwin,missed,597,1197,495.0,868.0,6
3856,2 punti segnato,,Andrejs Grazulis,made,17,1217,795.0,252.0,0
3857,2 punti sbagliato,,Semaj Christon,missed,38,1238,750.0,280.0,0
3858,2 punti segnato,Prentiss Hubb,Myles Stephens,made,44,1244,600.0,224.0,0
3859,2 punti segnato,Quinn Ellis,Paul Stephan Biligha,made,80,1280,765.0,140.0,0
3860,2 punti segnato,Amedeo Della Valle,Miro Bilan,made,100,1300,780.0,168.0,0
3861,3 punti sbagliato,,Myles Stephens,missed,129,1329,255.0,728.0,6
3862,3 punti sbagliato,,Andrejs Grazulis,missed,146,1346,645.0,952.0,6
3863,3 punti sbagliato,,Amedeo Della Valle,missed,166,1366,315.0,728.0,6
